SourceLabel,TargetLabel,SourceFileName,Success,Iterations,Duration,NoAttackAsrLabel
right,up,78030270_nohash_0,"(True,)",58,9.16994595527649,right
right,up,824e8ce5_nohash_1,"(True,)",37,4.747254133224487,right
right,up,87014d40_nohash_0,"(True,)",162,25.73674750328064,right
right,up,92a9c5e6_nohash_0,False,,,right
right,up,97f493b9_nohash_0,"(True,)",63,8.228487491607666,right
right,up,982babaf_nohash_1,"(True,)",399,63.46821331977844,right
right,up,9886d8bf_nohash_0,"(True,)",339,54.4359176158905,right
right,up,9aa21fa9_nohash_2,False,,,right
right,up,a5d485dc_nohash_0,"(True,)",453,72.49110984802246,right
right,up,ad1429cf_nohash_0,"(True,)",146,23.332173585891724,right
right,up,b4aa9fef_nohash_1,"(True,)",414,66.3288938999176,right
right,up,bd2db1a5_nohash_0,False,,,right
right,up,c1d39ce8_nohash_7,"(True,)",204,32.57753109931946,right
right,up,ced835d3_nohash_0,"(True,)",1,0.09999799728393555,up
right,up,d069e6ff_nohash_0,"(True,)",282,45.05157136917114,right
right,up,d0faf7e4_nohash_5,"(True,)",214,34.207969665527344,right
right,up,dca2797e_nohash_1,"(True,)",26,4.134454727172852,right
right,up,dd2a9deb_nohash_0,"(True,)",3,0.42174243927001953,right
right,up,e10e2cbb_nohash_0,"(True,)",250,40.00087380409241,right
right,up,e1469561_nohash_0,"(True,)",341,54.562108755111694,right
right,up,e9287461_nohash_0,"(True,)",230,36.779946088790894,right
right,up,e95c70e2_nohash_1,"(True,)",81,12.915009260177612,right
right,up,f2dd248e_nohash_2,"(True,)",242,38.935213565826416,right
right,up,f5c3de1b_nohash_0,"(True,)",283,45.5326361656189,right
right,up,f5d09ebd_nohash_0,"(True,)",159,25.52803611755371,right
right,up,f92e49f3_nohash_0,False,,,right
right,up,f9af0887_nohash_0,"(True,)",499,71.09177947044373,right
right,up,fd395b74_nohash_2,"(True,)",12,1.8934352397918701,_silence_
on,up,0132a06d_nohash_1,"(True,)",60,9.577483892440796,on
on,up,07363607_nohash_1,"(True,)",414,66.03057956695557,on
on,up,106a6183_nohash_0,False,,,on
on,up,13199b79_nohash_1,"(True,)",77,12.16048550605774,on
on,up,13199b79_nohash_3,"(True,)",116,18.32699489593506,on
on,up,15d83b54_nohash_0,"(True,)",3,0.42798733711242676,on
on,up,179a61b7_nohash_1,False,,,on
on,up,1a892463_nohash_1,"(True,)",48,7.557589769363403,on
on,up,1ecfb537_nohash_1,"(True,)",21,3.255918025970459,on
on,up,257e17e0_nohash_2,"(True,)",63,9.924163103103638,on
on,up,327289eb_nohash_0,"(True,)",160,23.01613426208496,on
on,up,35d1b6ee_nohash_0,"(True,)",47,7.438328266143799,on
on,up,37a3cd33_nohash_0,"(True,)",337,53.45919346809387,on
on,up,3c8836dc_nohash_0,"(True,)",24,3.720221996307373,on
on,up,3cfc6b3a_nohash_0,"(True,)",338,53.61241173744202,on
on,up,413bcfe1_nohash_0,"(True,)",460,72.9241955280304,on
on,up,42ccb57a_nohash_0,"(True,)",89,14.082807302474976,on
on,up,4f086393_nohash_0,"(True,)",321,51.00590229034424,on
on,up,5b09db89_nohash_3,"(True,)",27,4.19710373878479,off
on,up,5eb5fc74_nohash_1,"(True,)",97,10.216862440109253,on
on,up,61a9f72a_nohash_0,"(True,)",6,0.8839781284332275,on
on,up,625fd898_nohash_1,"(True,)",126,18.23849391937256,on
on,up,7318280c_nohash_1,"(True,)",107,16.96442937850952,on
on,up,7dc95912_nohash_0,"(True,)",25,3.704530715942383,on
on,up,80b8eab4_nohash_0,"(True,)",6,0.8945088386535645,_unknown_
on,up,8bf6acb9_nohash_1,"(True,)",37,5.804440021514893,on
on,up,94de6a6a_nohash_3,"(True,)",24,3.7605624198913574,on
on,up,953fe1ad_nohash_0,False,,,on
on,up,95ba4996_nohash_0,"(True,)",174,26.29190969467163,on
on,up,9785931e_nohash_0,"(True,)",79,11.792448282241821,on
on,up,a16b3102_nohash_0,False,,,on
on,up,a97017df_nohash_0,"(True,)",490,77.6399085521698,on
on,up,b11a05d2_nohash_2,"(True,)",9,1.3609325885772705,on
on,up,b9f46737_nohash_4,"(True,)",51,8.053290128707886,on
on,up,c0445658_nohash_2,"(True,)",401,63.89789056777954,on
on,up,cd85758f_nohash_2,"(True,)",267,42.42933797836304,on
on,up,ced835d3_nohash_0,"(True,)",2,0.25750088691711426,_silence_
on,up,d0faf7e4_nohash_0,"(True,)",236,37.44993472099304,on
on,up,dbb7723a_nohash_0,"(True,)",93,12.113078355789185,on
on,up,dca2797e_nohash_1,"(True,)",13,2.0103368759155273,on
on,up,e0344f60_nohash_0,"(True,)",37,5.847933769226074,_unknown_
on,up,e0344f60_nohash_1,"(True,)",12,1.8607306480407715,_unknown_
on,up,e5dadd24_nohash_1,"(True,)",4,0.5864696502685547,_silence_
on,up,e62056e2_nohash_0,"(True,)",294,46.66933822631836,on
on,up,f292725f_nohash_0,"(True,)",309,49.128090143203735,on
on,up,f5496439_nohash_1,"(True,)",26,4.065804481506348,on
on,up,f5496439_nohash_2,"(True,)",49,7.702094793319702,on
on,up,f9273a21_nohash_2,"(True,)",27,4.247559547424316,on
on,up,f953e1af_nohash_4,"(True,)",131,20.774271249771118,on
on,up,fcb25a78_nohash_0,"(True,)",365,57.951738357543945,on
off,up,004ae714_nohash_0,"(True,)",4,0.5348145961761475,off
off,up,0132a06d_nohash_0,"(True,)",8,1.222867488861084,off
off,up,173ce2be_nohash_1,"(True,)",42,6.639240026473999,off
off,up,1aed7c6d_nohash_0,"(True,)",69,10.915556192398071,off
off,up,1c3f4fac_nohash_0,"(True,)",488,77.47801542282104,off
off,up,22aa3665_nohash_1,"(True,)",84,13.255791902542114,off
off,up,264f471d_nohash_1,"(True,)",8,1.2203731536865234,_unknown_
off,up,3367cff6_nohash_0,"(True,)",23,3.5797736644744873,_unknown_
off,up,3c6d55b3_nohash_0,"(True,)",2,0.26310157775878906,off
off,up,3e31dffe_nohash_0,"(True,)",31,4.910373687744141,off
off,up,412c675c_nohash_0,"(True,)",6,0.8832113742828369,off
off,up,471a0925_nohash_2,"(True,)",7,1.069591999053955,off
off,up,479e64cc_nohash_2,"(True,)",20,3.1317718029022217,off
off,up,51055bda_nohash_1,"(True,)",8,1.2033534049987793,off
off,up,590750e8_nohash_0,"(True,)",3,0.4097630977630615,off
off,up,5c8af87a_nohash_4,"(True,)",9,1.361382007598877,on
off,up,611d2b50_nohash_3,"(True,)",7,1.0646405220031738,go
off,up,62581901_nohash_1,"(True,)",158,25.262710332870483,off
off,up,62641b88_nohash_0,"(True,)",16,2.4645683765411377,off
off,up,64da5281_nohash_0,"(True,)",165,26.122050762176514,off
off,up,65d14087_nohash_0,"(True,)",12,1.8153231143951416,off
off,up,772db621_nohash_0,"(True,)",20,2.8748764991760254,off
off,up,7846fd85_nohash_0,"(True,)",175,27.71670436859131,off
off,up,84d1e469_nohash_1,"(True,)",3,0.43379926681518555,off
off,up,8549f25d_nohash_1,"(True,)",80,12.6422700881958,off
off,up,8eb4a1bf_nohash_3,"(True,)",180,28.601463794708252,off
off,up,97101ef3_nohash_0,"(True,)",151,23.892297744750977,off
off,up,99081f4d_nohash_0,"(True,)",457,45.72377157211304,on
off,up,9b027ecf_nohash_1,"(True,)",63,9.952730178833008,off
off,up,a1cff772_nohash_4,False,,,off
off,up,ad63d93c_nohash_3,"(True,)",5,0.7558505535125732,off
off,up,b19f7f5f_nohash_0,"(True,)",21,3.293930768966675,off
off,up,b21f0fa4_nohash_0,"(True,)",77,12.230085134506226,off
off,up,b7a0754f_nohash_0,"(True,)",51,8.132624626159668,off
off,up,bbd0bbd0_nohash_0,"(True,)",69,11.055875778198242,off
off,up,c50225fa_nohash_3,"(True,)",28,4.427704572677612,off
off,up,c9b653a0_nohash_3,"(True,)",281,45.12472105026245,off
off,up,caa7feaf_nohash_0,"(True,)",245,38.63336753845215,off
off,up,cb2929ce_nohash_4,"(True,)",5,0.758648157119751,on
off,up,ced835d3_nohash_0,"(True,)",2,0.26255011558532715,_silence_
off,up,d7c60815_nohash_0,"(True,)",23,3.638317346572876,off
off,up,d98f6043_nohash_1,"(True,)",2,0.27052927017211914,off
off,up,da5dadb9_nohash_1,"(True,)",16,2.498142719268799,off
off,up,df280250_nohash_1,"(True,)",130,20.806188106536865,off
off,up,e55a2b20_nohash_0,"(True,)",77,12.045759201049805,off
off,up,ea356919_nohash_1,"(True,)",33,5.2428343296051025,off
off,up,f19c1390_nohash_2,"(True,)",50,7.895305633544922,off
off,up,f7b43563_nohash_1,"(True,)",125,20.07069230079651,off
off,up,f839238a_nohash_0,"(True,)",5,0.7376048564910889,off
off,up,f92e49f3_nohash_3,"(True,)",24,3.7964494228363037,off
stop,up,07363607_nohash_1,"(True,)",22,3.5090858936309814,stop
stop,up,0ff728b5_nohash_3,"(True,)",12,1.8943893909454346,stop
stop,up,126403d4_nohash_0,"(True,)",11,1.71372652053833,stop
stop,up,179a61b7_nohash_1,"(True,)",1,0.10086512565612793,up
stop,up,19e246ad_nohash_0,"(True,)",54,8.652093887329102,stop
stop,up,1ed557b9_nohash_0,"(True,)",139,22.195455074310303,stop
stop,up,2250f5f2_nohash_0,"(True,)",58,9.23695993423462,stop
stop,up,264f471d_nohash_0,"(True,)",3,0.4127793312072754,left
stop,up,2a89ad5c_nohash_1,"(True,)",19,2.951507329940796,stop
stop,up,305776dd_nohash_1,"(True,)",118,18.744853973388672,stop
stop,up,324210dd_nohash_4,"(True,)",225,35.72713327407837,stop
stop,up,3402e488_nohash_0,"(True,)",2,0.2618396282196045,stop
stop,up,421ed23f_nohash_0,"(True,)",30,4.746284484863281,stop
stop,up,43691f67_nohash_0,"(True,)",8,1.2193667888641357,stop
stop,up,48e8b82a_nohash_3,"(True,)",4,0.59208083152771,stop
stop,up,49af4432_nohash_4,"(True,)",185,29.358160734176636,stop
stop,up,52e228e9_nohash_1,"(True,)",131,20.69668221473694,stop
stop,up,5ac04a92_nohash_1,"(True,)",22,3.416799783706665,stop
stop,up,69f609ec_nohash_0,"(True,)",36,5.637347936630249,stop
stop,up,6a014b29_nohash_1,"(True,)",45,7.062576055526733,stop
stop,up,6af4aa07_nohash_1,"(True,)",90,14.172121047973633,stop
stop,up,763188c4_nohash_2,"(True,)",172,27.220109224319458,stop
stop,up,7add4c5f_nohash_0,"(True,)",4,0.5828168392181396,stop
stop,up,840eab5a_nohash_0,"(True,)",267,42.43210768699646,stop
stop,up,8a0457c9_nohash_0,"(True,)",13,2.0157406330108643,stop
stop,up,9735764a_nohash_0,"(True,)",116,18.369476318359375,stop
stop,up,9cde5de8_nohash_0,"(True,)",7,1.0712952613830566,go
stop,up,a19452d5_nohash_0,"(True,)",103,16.29242181777954,off
stop,up,a1a59b72_nohash_0,"(True,)",83,12.942601919174194,stop
stop,up,a518d1cf_nohash_1,"(True,)",71,11.230929851531982,stop
stop,up,a6d586b7_nohash_0,"(True,)",12,1.8495242595672607,stop
stop,up,b17f5ba0_nohash_0,"(True,)",6,0.8962833881378174,stop
stop,up,b3327675_nohash_1,"(True,)",30,4.6856749057769775,stop
stop,up,b4604db4_nohash_1,"(True,)",9,1.3638124465942383,off
stop,up,b49caed3_nohash_3,"(True,)",11,1.6794424057006836,stop
stop,up,b80d6c5e_nohash_1,"(True,)",12,1.860339641571045,stop
stop,up,bd061bef_nohash_0,"(True,)",15,2.3092539310455322,stop
stop,up,c948d727_nohash_4,"(True,)",122,19.36043953895569,stop
stop,up,cb164eea_nohash_1,"(True,)",12,1.372525691986084,stop
stop,up,d1214f15_nohash_0,"(True,)",3,0.42200446128845215,stop
stop,up,d2f4f431_nohash_1,"(True,)",140,22.15453553199768,stop
stop,up,d91a159e_nohash_0,"(True,)",14,2.156200885772705,stop
stop,up,e4b02540_nohash_0,"(True,)",196,31.035602807998657,stop
stop,up,e7ea8b76_nohash_3,"(True,)",30,4.713792085647583,stop
stop,up,e805a617_nohash_1,"(True,)",305,48.40800452232361,stop
stop,up,f19c1390_nohash_0,"(True,)",68,10.712514400482178,stop
stop,up,f297e878_nohash_2,"(True,)",68,10.744489908218384,stop
stop,up,f33660af_nohash_1,"(True,)",13,2.008314847946167,stop
stop,up,f5733968_nohash_0,"(True,)",18,2.805250644683838,stop
stop,up,f9bdf10e_nohash_1,"(True,)",69,10.930211544036865,stop
go,up,00f0204f_nohash_1,"(True,)",55,8.785024166107178,go
go,up,05b2db80_nohash_0,"(True,)",50,7.986840486526489,_unknown_
go,up,0d393936_nohash_0,"(True,)",189,30.163589000701904,go
go,up,11099149_nohash_0,"(True,)",346,56.34231877326965,go
go,up,151bfb79_nohash_0,"(True,)",102,15.55673885345459,go
go,up,173ce2be_nohash_0,"(True,)",257,41.506383180618286,go
go,up,1c6e5447_nohash_0,"(True,)",87,14.820922613143921,go
go,up,23ad12d8_nohash_0,"(True,)",56,8.952568292617798,go
go,up,30802c5d_nohash_1,"(True,)",101,16.27783465385437,go
go,up,338dacf5_nohash_0,"(True,)",78,12.832026958465576,go
go,up,37dca74f_nohash_3,"(True,)",33,5.241551637649536,go
go,up,39a6b995_nohash_0,"(True,)",25,3.9157347679138184,go
go,up,3df9a3d4_nohash_0,"(True,)",170,28.679106950759888,go
go,up,3e3fa7fd_nohash_0,"(True,)",67,10.813198328018188,go
go,up,4b39347d_nohash_0,False,,,go
go,up,4f2ab70c_nohash_1,"(True,)",6,0.8835508823394775,go
go,up,563aa4e6_nohash_2,"(True,)",2,0.2660810947418213,go
go,up,5c39594f_nohash_1,"(True,)",77,12.209548711776733,go
go,up,5efb758c_nohash_1,"(True,)",105,14.776069402694702,go
go,up,61e50f62_nohash_1,"(True,)",73,11.588743209838867,go
go,up,62ef962d_nohash_0,"(True,)",6,0.9064798355102539,go
go,up,721f767c_nohash_1,False,,,go
go,up,778a4a01_nohash_0,"(True,)",253,35.54175925254822,go
go,up,8f0d3c27_nohash_1,False,,,go
go,up,953fe1ad_nohash_2,"(True,)",222,35.317622900009155,go
go,up,96ab6565_nohash_4,"(True,)",228,36.23284554481506,go
go,up,96c67073_nohash_2,"(True,)",199,31.57821750640869,no
go,up,96cd0255_nohash_0,"(True,)",41,6.453603029251099,go
go,up,9f63152b_nohash_0,"(True,)",6,0.9042026996612549,down
go,up,a7545b9f_nohash_0,"(True,)",9,1.3812906742095947,go
go,up,a879a2c3_nohash_0,"(True,)",147,23.292051076889038,go
go,up,a8ee11c7_nohash_0,"(True,)",152,24.1149480342865,go
go,up,a9b574b3_nohash_0,"(True,)",9,1.3607430458068848,go
go,up,b087aa0e_nohash_2,"(True,)",22,3.011183261871338,go
go,up,b4604db4_nohash_0,"(True,)",10,1.5265028476715088,no
go,up,b49caed3_nohash_3,False,,,no
go,up,c634a189_nohash_2,"(True,)",97,15.353771448135376,go
go,up,c6ee87a7_nohash_2,"(True,)",4,0.5818524360656738,go
go,up,ca48dc76_nohash_0,"(True,)",53,8.365461349487305,go
go,up,cb8f8307_nohash_1,"(True,)",43,6.772913694381714,go
go,up,ccea893d_nohash_1,"(True,)",203,32.18173885345459,go
go,up,cdbd6969_nohash_2,"(True,)",252,40.007084608078,go
go,up,dabd70c2_nohash_0,"(True,)",18,2.8283729553222656,go
go,up,ea356919_nohash_0,"(True,)",58,9.217113494873047,go
go,up,ea356919_nohash_1,"(True,)",36,5.712988376617432,go
go,up,eee9b9e2_nohash_1,"(True,)",21,3.281900644302368,go
go,up,f5e44d34_nohash_0,"(True,)",50,7.893556118011475,go
go,up,f632210f_nohash_0,"(True,)",53,5.836991548538208,go
go,up,fd395b74_nohash_3,"(True,)",8,1.2409703731536865,_silence_
go,up,feb1d305_nohash_0,"(True,)",183,29.25971484184265,go
yes,down,05b2db80_nohash_1,"(True,)",79,12.537432193756104,_silence_
yes,down,0f3f64d5_nohash_0,"(True,)",81,12.83971643447876,yes
yes,down,0ff728b5_nohash_2,"(True,)",349,55.74237108230591,yes
yes,down,11b1df78_nohash_2,"(True,)",203,32.32337999343872,yes
yes,down,1746d7b6_nohash_0,"(True,)",9,1.0208680629730225,yes
yes,down,17f0e206_nohash_0,"(True,)",87,13.762397050857544,yes
yes,down,1a4259c3_nohash_0,"(True,)",199,24.58522057533264,yes
yes,down,1cc80e39_nohash_0,"(True,)",107,13.797339677810669,yes
yes,down,1ecfb537_nohash_3,"(True,)",74,11.839503765106201,yes
yes,down,1eddce1d_nohash_0,"(True,)",145,23.190428972244263,yes
yes,down,234ab0fb_nohash_0,"(True,)",28,4.4632728099823,yes
yes,down,30a09789_nohash_1,"(True,)",367,59.380067586898804,yes
yes,down,327289eb_nohash_0,"(True,)",64,10.22856855392456,yes
yes,down,4249c833_nohash_0,"(True,)",237,38.218339920043945,yes
yes,down,4a4e28f1_nohash_0,"(True,)",89,14.23221492767334,yes
yes,down,51055bda_nohash_3,"(True,)",192,30.556596279144287,yes
yes,down,5188de0d_nohash_1,"(True,)",20,3.1305534839630127,yes
yes,down,5e3dde6b_nohash_0,"(True,)",180,28.54237985610962,yes
yes,down,61d3e51e_nohash_0,False,,,yes
yes,down,6c0f6493_nohash_0,"(True,)",116,18.443514347076416,yes
yes,down,6cb6eee7_nohash_0,"(True,)",323,48.30253767967224,yes
yes,down,712e4d58_nohash_4,"(True,)",64,10.067413568496704,yes
yes,down,7dc95912_nohash_0,"(True,)",84,12.473690509796143,yes
yes,down,888a0c49_nohash_1,"(True,)",139,21.957159280776978,yes
yes,down,9a69672b_nohash_4,"(True,)",191,30.329010725021362,yes
yes,down,a0f93943_nohash_0,"(True,)",20,3.1081795692443848,yes
yes,down,a5d485dc_nohash_2,"(True,)",329,52.14905261993408,yes
yes,down,a60a09cf_nohash_0,"(True,)",291,46.27939200401306,yes
yes,down,a60a09cf_nohash_1,"(True,)",220,34.7038938999176,yes
yes,down,aa753bb9_nohash_0,"(True,)",54,8.537683010101318,yes
yes,down,ae927455_nohash_0,"(True,)",87,13.724672555923462,yes
yes,down,b52bd596_nohash_0,"(True,)",33,5.195390462875366,yes
yes,down,ba59cab3_nohash_1,"(True,)",36,5.537824392318726,yes
yes,down,c120e80e_nohash_2,False,,,yes
yes,down,c1e0e8e3_nohash_3,False,,,yes
yes,down,c842b5e4_nohash_0,False,,,yes
yes,down,c93d5e22_nohash_1,"(True,)",152,24.16900944709778,yes
yes,down,c93d5e22_nohash_3,"(True,)",222,35.042704343795776,yes
yes,down,cb2929ce_nohash_0,"(True,)",89,14.031705856323242,yes
yes,down,d8a5ace5_nohash_1,"(True,)",300,41.60495162010193,yes
yes,down,d90b4138_nohash_3,"(True,)",9,1.3683156967163086,yes
yes,down,dbb40d24_nohash_0,"(True,)",7,1.044187068939209,go
yes,down,e1469561_nohash_2,"(True,)",212,33.68516778945923,yes
yes,down,ec545975_nohash_2,"(True,)",487,77.26245856285095,yes
yes,down,f0ae7203_nohash_1,"(True,)",305,48.34399724006653,yes
yes,down,f816db77_nohash_0,"(True,)",62,9.824520587921143,yes
yes,down,f9273a21_nohash_0,"(True,)",117,18.454858779907227,yes
yes,down,f953e1af_nohash_0,"(True,)",100,15.867795705795288,yes
yes,down,f953e1af_nohash_4,"(True,)",140,22.246992111206055,yes
yes,down,fa446c16_nohash_0,"(True,)",151,23.931113243103027,yes
no,down,096456f9_nohash_1,"(True,)",28,4.428918838500977,no
no,down,105e72bb_nohash_0,"(True,)",102,16.261093616485596,no
no,down,1093c8e7_nohash_0,"(True,)",81,12.814271211624146,no
no,down,14775481_nohash_1,"(True,)",120,18.96720838546753,no
no,down,18a1aab9_nohash_0,"(True,)",49,7.064804553985596,go
no,down,190821dc_nohash_0,"(True,)",70,11.115926504135132,no
no,down,19e98e89_nohash_0,"(True,)",131,20.721128940582275,no
no,down,1df483c0_nohash_1,"(True,)",42,6.591245889663696,no
no,down,1ecfb537_nohash_4,"(True,)",52,8.199252605438232,no
no,down,1f3bece8_nohash_0,"(True,)",1,0.09798550605773926,down
no,down,24befdb3_nohash_3,"(True,)",159,25.16764807701111,no
no,down,2bdbe5f7_nohash_3,"(True,)",71,11.210124731063843,no
no,down,3402e488_nohash_1,"(True,)",28,4.421119928359985,no
no,down,37e8db82_nohash_2,"(True,)",93,12.90215253829956,no
no,down,39ec87ac_nohash_0,"(True,)",460,73.0882728099823,no
no,down,3cbd76a3_nohash_0,"(True,)",18,2.8243212699890137,no
no,down,439c84f4_nohash_1,"(True,)",28,4.4170427322387695,no
no,down,50f55535_nohash_1,"(True,)",46,7.256783962249756,no
no,down,520e8c0e_nohash_3,"(True,)",105,16.58468246459961,no
no,down,533c6564_nohash_0,"(True,)",30,4.7068030834198,no
no,down,541120c7_nohash_0,"(True,)",157,24.983877897262573,no
no,down,541e4079_nohash_3,"(True,)",10,1.3342490196228027,no
no,down,611d2b50_nohash_2,"(True,)",55,8.687070369720459,no
no,down,617de221_nohash_1,"(True,)",267,42.466487884521484,no
no,down,763188c4_nohash_1,"(True,)",234,36.96639394760132,up
no,down,76e53db9_nohash_0,"(True,)",79,12.443273544311523,no
no,down,85834399_nohash_2,"(True,)",44,6.943020343780518,no
no,down,876c84d6_nohash_1,"(True,)",12,1.8638629913330078,no
no,down,90b94017_nohash_0,"(True,)",44,6.906219959259033,no
no,down,953fe1ad_nohash_0,"(True,)",116,18.492582321166992,no
no,down,a6285644_nohash_0,"(True,)",84,13.259751558303833,no
no,down,b36c27c2_nohash_0,"(True,)",4,0.5701427459716797,no
no,down,b5552931_nohash_0,"(True,)",68,10.757781028747559,no
no,down,b65f6015_nohash_0,"(True,)",67,10.488879442214966,no
no,down,b87bdb22_nohash_3,"(True,)",230,36.41185164451599,no
no,down,c120e80e_nohash_4,"(True,)",164,26.114198684692383,no
no,down,c79159aa_nohash_2,"(True,)",313,49.716344356536865,no
no,down,c84f9b5c_nohash_0,"(True,)",6,0.7229559421539307,no
no,down,c8db14a8_nohash_0,"(True,)",194,29.427258491516113,go
no,down,cd68e997_nohash_0,"(True,)",250,39.60836863517761,no
no,down,d91a159e_nohash_0,"(True,)",44,6.905581951141357,no
no,down,d952a17e_nohash_1,"(True,)",74,8.065504550933838,no
no,down,da15e796_nohash_1,"(True,)",382,60.62303853034973,no
no,down,df6bd83f_nohash_0,"(True,)",71,11.230462312698364,no
no,down,ec201020_nohash_0,"(True,)",63,9.900172710418701,no
no,down,ec74a8a5_nohash_0,"(True,)",6,0.8866937160491943,no
no,down,f0edc767_nohash_1,"(True,)",4,0.5826992988586426,no
no,down,f5733968_nohash_0,"(True,)",139,22.168687105178833,no
no,down,f953e1af_nohash_4,"(True,)",14,2.184899091720581,no
no,down,fb9d6d23_nohash_0,"(True,)",215,34.105902671813965,no
up,down,06076b6b_nohash_0,False,,,up
up,down,0f3f64d5_nohash_2,"(True,)",464,74.15206217765808,up
up,down,0ff728b5_nohash_3,False,,,up
up,down,129c7d8d_nohash_1,False,,,up
up,down,18a1aab9_nohash_0,"(True,)",131,16.126065015792847,up
up,down,190821dc_nohash_0,"(True,)",19,2.992403268814087,up
up,down,1a6eca98_nohash_1,"(True,)",79,12.661391019821167,up
up,down,1e4064b8_nohash_0,"(True,)",467,74.87915921211243,up
up,down,1f653d27_nohash_0,False,,,up
up,down,1ffd513b_nohash_0,"(True,)",475,75.91258645057678,up
up,down,24632875_nohash_1,"(True,)",94,14.979321718215942,stop
up,down,2c7c33e8_nohash_0,False,,,up
up,down,333784b7_nohash_1,"(True,)",447,71.63117718696594,stop
up,down,3777c08e_nohash_0,"(True,)",92,14.635632753372192,up
up,down,39543cfd_nohash_0,"(True,)",343,54.88004755973816,up
up,down,3bfd30e6_nohash_0,"(True,)",150,23.9589102268219,up
up,down,3ff840aa_nohash_2,"(True,)",57,8.541221380233765,up
up,down,4a294341_nohash_1,"(True,)",144,22.994783639907837,up
up,down,4c7c95de_nohash_1,"(True,)",258,41.31251668930054,up
up,down,4c841771_nohash_3,"(True,)",426,68.40815758705139,up
up,down,4f5c0b28_nohash_0,"(True,)",230,36.98951244354248,up
up,down,4f8ef132_nohash_1,"(True,)",115,18.40233588218689,up
up,down,5be23def_nohash_0,"(True,)",186,29.995282411575317,up
up,down,5c39594f_nohash_3,False,,,up
up,down,721f767c_nohash_1,"(True,)",460,74.12869763374329,up
up,down,7303215d_nohash_0,"(True,)",306,49.23522758483887,up
up,down,80fe1dc7_nohash_1,False,,,up
up,down,8281a2a8_nohash_2,"(True,)",245,39.2267279624939,up
up,down,8eb4a1bf_nohash_1,"(True,)",162,25.849461793899536,up
up,down,92a9c5e6_nohash_2,"(True,)",164,26.11264681816101,up
up,down,a50a98d2_nohash_0,"(True,)",184,29.284833669662476,up
up,down,b5552931_nohash_0,"(True,)",450,71.54380774497986,up
up,down,b6ebe225_nohash_0,"(True,)",424,67.25397300720215,up
up,down,b7a0754f_nohash_4,"(True,)",186,29.560921907424927,up
up,down,b9515bf3_nohash_0,"(True,)",147,23.29622721672058,up
up,down,c24d96eb_nohash_0,"(True,)",289,45.87025713920593,up
up,down,c948d727_nohash_0,False,,,up
up,down,ca48dc76_nohash_0,"(True,)",332,52.65789747238159,up
up,down,cab100c9_nohash_0,"(True,)",8,1.212824821472168,up
up,down,ce49cb60_nohash_0,False,,,up
up,down,da7689f1_nohash_0,"(True,)",161,23.164191007614136,up
up,down,daf230ac_nohash_0,"(True,)",192,29.96084713935852,up
up,down,dbb40d24_nohash_0,"(True,)",26,4.101181983947754,up
up,down,e0a7c5a0_nohash_0,"(True,)",320,50.647881746292114,up
up,down,edc53350_nohash_1,"(True,)",118,18.68532133102417,up
up,down,eefd26f3_nohash_0,"(True,)",266,42.48976731300354,up
up,down,f17be97f_nohash_1,"(True,)",190,30.148253202438354,up
up,down,f44f440f_nohash_0,"(True,)",472,64.20208740234375,up
up,down,f953e1af_nohash_1,"(True,)",129,20.298803091049194,up
up,down,fac7deca_nohash_0,"(True,)",269,42.87644624710083,up
left,down,004ae714_nohash_0,"(True,)",13,1.6994011402130127,left
left,down,012c8314_nohash_0,"(True,)",77,12.202893018722534,left
left,down,10ace7eb_nohash_0,"(True,)",264,41.81463932991028,left
left,down,1338a799_nohash_0,False,,,left
left,down,15c563d7_nohash_1,"(True,)",167,26.454886436462402,left
left,down,1995cf9e_nohash_1,"(True,)",306,48.63433289527893,left
left,down,20d779bf_nohash_0,False,,,left
left,down,2589f361_nohash_1,"(True,)",89,13.01608157157898,left
left,down,28ef2a01_nohash_0,"(True,)",374,59.41505694389343,left
left,down,29fb33da_nohash_4,"(True,)",226,35.70865774154663,left
left,down,2a0b413e_nohash_1,"(True,)",165,26.112096786499023,left
left,down,38c30a4a_nohash_0,"(True,)",146,15.353635787963867,left
left,down,3ed3e49a_nohash_0,"(True,)",179,28.39381456375122,left
left,down,3efef882_nohash_2,"(True,)",232,36.898808002471924,left
left,down,471a0925_nohash_2,False,,,yes
left,down,4a1e736b_nohash_3,False,,,left
left,down,4d9e07cf_nohash_1,"(True,)",188,29.775885820388794,left
left,down,5628d7b7_nohash_0,"(True,)",79,12.482497692108154,left
left,down,57cb3575_nohash_0,"(True,)",370,58.595091819763184,left
left,down,5c39594f_nohash_3,False,,,left
left,down,7ab5b8f7_nohash_0,"(True,)",413,65.51616406440735,left
left,down,8134f43f_nohash_2,"(True,)",425,67.55744051933289,left
left,down,840eab5a_nohash_1,"(True,)",48,7.565389156341553,left
left,down,863880b7_nohash_0,"(True,)",142,22.53709077835083,left
left,down,8f4c551f_nohash_3,"(True,)",24,3.7611398696899414,_silence_
left,down,9cde5de8_nohash_2,"(True,)",19,2.9586737155914307,left
left,down,a1cff772_nohash_0,"(True,)",12,1.8419389724731445,left
left,down,a4b21cbc_nohash_0,"(True,)",108,17.11296057701111,left
left,down,a4baac4e_nohash_0,"(True,)",95,14.958351135253906,left
left,down,a9b574b3_nohash_0,"(True,)",322,51.04680109024048,left
